50.33689661163663,30.285525798535677
50.33699402080407,30.285762701934804
50.33709142997151,30.28599960533393
50.337188839138946,30.286236508733058
50.337286248306384,30.286473412132185
50.33738365747382,30.286710315531312
50.33748106664126,30.28694721893044
50.3375784758087,30.287184122329567
50.337675884976136,30.287421025728694
50.337773294143574,30.28765792912782
50.33787070331101,30.28789483252695
50.33796811247845,30.288131735926076
50.33806552164589,30.288368639325203
50.338162930813326,30.28860554272433
50.33826033998076,30.288842446123457
50.3383577491482,30.289079349522584
50.33845515831564,30.28931625292171
50.33855256748308,30.28955315632084
50.338649976650515,30.289790059719966
50.33874738581795,30.290026963119093
50.33884479498539,30.29026386651822
50.33894220415283,30.290500769917347
50.33903961332027,30.290737673316475
50.339137022487705,30.290974576715602
50.33923443165514,30.29121148011473
50.33933184082258,30.291448383513856
50.33942924999002,30.291685286912983
50.33952665915746,30.29192219031211
50.339624068324895,30.292159093711238
50.33972147749233,30.292395997110365
50.33981888665977,30.292632900509492
50.33991629582721,30.29286980390862
50.340071511068714,30.292727406000285
50.34022672631022,30.29258500809195
50.340381941551726,30.292442610183617
50.34053715679323,30.292300212275283
50.34069237203474,30.29215781436695
50.340847587276244,30.292015416458614
50.34100280251775,30.29187301855028
50.341158017759255,30.291730620641946
50.34131323300076,30.291588222733612
50.34146844824227,30.291445824825278
50.34164813051945,30.291458501679966
50.34182781279664,30.291471178534653
50.34200749507382,30.29148385538934
50.34218717735101,30.29149653224403
50.34236685962819,30.291509209098717
50.34254654190538,30.291521885953404
50.34272622418256,30.291534562808092
50.34290590645975,30.29154723966278
50.34308558873693,30.291559916517468
50.34326527101412,30.291572593372155
50.3434449532913,30.291585270226843
50.34362463556849,30.29159794708153
50.34363830059982,30.291316922674262
50.34365196563115,30.291035898266994
50.343665630662485,30.290754873859726
50.34367929569382,30.290473849452457
50.34369296072515,30.29019282504519
50.34370662575648,30.28991180063792
50.343720290787815,30.289630776230652
50.3435412069198,30.289604549901185
50.34336212305179,30.289578323571718
50.34318303918378,30.28955209724225
50.343003955315766,30.289525870912783
50.34282487144775,30.289499644583316
50.34264578757974,30.28947341825385
50.34246670371173,30.28944719192438
50.34228761984372,30.289420965594914
50.342108535975704,30.289394739265447
50.34192945210769,30.28936851293598
50.3419379086632,30.28908699569379
50.3419463652187,30.2888054784516
50.34195482177421,30.28852396120941
50.341963278329715,30.28824244396722
50.34197173488522,30.28796092672503
50.341980191440726,30.28767940948284
50.34198864799623,30.28739789224065
50.34199710455174,30.28711637499846
50.34200556110724,30.286834857756272
50.34201401766275,30.286553340514082
50.342022474218254,30.286271823271893
50.3418430395199,30.286252355937172
50.34166360482155,30.286232888602452
50.341484170123195,30.286213421267732
50.34130473542484,30.28619395393301
50.34112530072649,30.28617448659829
50.340945866028136,30.28615501926357
50.34076643132978,30.28613555192885
50.34061538593312,30.28628856149161
50.34046434053646,30.286441571054368
50.340313295139794,30.286594580617127
50.34016224974313,30.286747590179885
50.34001120434647,30.286900599742644
50.339860158949804,30.287053609305403
50.33976016591639,30.286819357376455
50.33966017288297,30.286585105447507
50.339560179849556,30.28635085351856
50.33970023532381,30.28617403279934
50.339840290798065,30.285997212080122
50.33998034627232,30.285820391360904
50.340120401746574,30.285643570641685
50.34026045722083,30.285466749922467
50.34040051269508,30.28528992920325
50.340457554578705,30.285022657050146
50.34051459646233,30.284755384897043
50.340693100916425,30.28478997465221
50.34087160537052,30.284824564407376
50.34105010982462,30.284859154162543
50.34122861427872,30.28489374391771
50.34140711873282,30.284928333672877
50.341585623186916,30.284962923428044
50.341764127641014,30.28499751318321
50.34194263209511,30.285032102938377
50.34196601496449,30.284752665050316
50.34198939783387,30.284473227162255
50.34201278070325,30.284193789274195
50.34203616357263,30.283914351386134
50.34205954644201,30.283634913498073
50.34208292931139,30.283355475610012
50.34210631218077,30.28307603772195
50.34212969505015,30.28279659983389
50.34215307791953,30.28251716194583
50.342176460788906,30.28223772405777
50.342199843658285,30.281958286169708
50.342223226527665,30.281678848281647
50.34205957544033,30.281795778354038
50.341895924353,30.28191270842643
50.34173227326566,30.28202963849882
50.34156862217833,30.28214656857121
50.341404971090995,30.2822634986436
50.34124132000366,30.282380428715992
50.34107766891633,30.282497358788383
50.34091401782899,30.282614288860774
50.34075036674166,30.282731218933165
50.340586715654325,30.282848149005556
50.34042306456699,30.282965079077947
50.34025941347966,30.283082009150338
50.34009576239232,30.28319893922273
50.33993211130499,30.28331586929512
50.339768460217655,30.28343279936751
50.33960480913032,30.2835497294399
50.33944115804299,30.283666659512292
50.33927750695565,30.283783589584683
50.33911385586832,30.283900519657074
50.338950204780986,30.284017449729465
50.33878655369365,30.284134379801856
50.33862290260632,30.284251309874247
50.338459251518984,30.284368239946637
50.33829560043165,30.28448517001903
50.338131949344316,30.28460210009142
50.33796829825698,30.28471903016381
50.33780464716965,30.2848359602362
50.337640996082314,30.284952890308592
50.33747734499498,30.285069820380983
50.337313693907646,30.285186750453374
50.33715004282031,30.285303680525764
50.33698639173298,30.285420610598155
